date,equity,cash,positions
20230726,1.5513528282779856,24880.645298670428,4
20230727,1.5547201057347129,39341.38889231536,4
20230728,1.5450501750751846,20308.202081524054,4
20230731,1.5450501750751846,20308.202081524054,4
20230801,1.539122227464692,19833.966272684658,4
20230802,1.5246628328434162,18790.204602113692,4
20230803,1.5246628328434162,18790.204602113692,4
20230804,1.5246628328434162,18790.204602113692,4
20230807,1.5116606320354113,17750.028537473314,4
20230808,1.5060473844380433,17840.00332735878,4
20230809,1.5096218723419548,3588.5426129122206,5
20230810,1.5141845017309061,18918.642650093603,4
20230811,1.5909600539313464,3951.642590165775,4
20230814,1.5676599524550063,664.5635960321015,4
20230815,1.5662084154619924,30717.22123987657,3
20230816,1.5760190163084584,15042.293305836109,4
20230817,1.5760190163084584,15042.293305836109,4
20230818,1.563376804949264,29940.95037454007,4
20230821,1.5555842725881461,14342.36451407033,4
20230822,1.5555842725881461,14342.36451407033,4
20230823,1.5439833051315566,13564.326384699598,4
20230824,1.5363721198245701,28288.455210006694,3
20230825,1.5363721198245701,28288.455210006694,3
20230828,1.5624123252453255,46719.86404480053,3
20230829,1.5624123252453255,15471.617539894025,4
20230830,1.5546739623136858,14493.095683804211,4
20230831,1.5546739623136858,14493.095683804211,4
20230901,1.5526603117624638,29889.12223213878,4
20230904,1.561183817924958,14648.266478495578,4
20230905,1.5596471458998242,29376.40637225599,3
20230906,1.5596471458998242,29376.40637225599,3
20230907,1.5751633610734417,46524.49934861598,3
20230908,1.5751633610734417,15021.232127147148,4
20230911,1.5751633610734417,15021.232127147148,4
20230912,1.5811513758431426,14950.711383097587,4
20230913,1.5771540830390447,30377.338695561964,3
20230914,1.5736973069666302,30179.866346880008,3
20230915,1.5736973069666302,30179.866346880008,3
20230918,1.5736973069666302,30179.866346880008,3
20230919,1.5736973069666302,30179.866346880008,3
20230920,1.5736973069666302,30179.866346880008,3
20230921,1.5736973069666302,30179.866346880008,3
20230922,1.5963234270453348,16252.982883510085,4
20230925,1.5963234270453348,16252.982883510085,4
20230926,1.5963234270453348,16252.982883510085,4
20230927,1.5963234270453348,16252.982883510085,4
20230928,1.5793624906329782,14230.65162280441,4
20231009,1.5793624906329782,14230.65162280441,4
20231010,1.5793624906329782,14230.65162280441,4
20231011,1.5793624906329782,14230.65162280441,4
20231012,1.5793624906329782,14230.65162280441,4
20231013,1.6156575507015152,17357.518066149212,5
20231016,1.6143803510566919,33106.535722768655,4
20231017,1.6143803510566919,818.9287016348208,5
20231018,1.6143803510566919,818.9287016348208,5
20231019,1.6026900105835227,31937.50167545174,4
20231020,1.6026900105835227,31937.50167545174,4
20231023,1.6211648233856382,16397.510617699714,4
20231024,1.6211648233856382,16397.510617699714,4
20231025,1.6211648233856382,16397.510617699714,4
20231026,1.6518937226065882,35184.789846398475,4
20231027,1.6518937226065882,2146.915394266711,5
20231030,1.6518937226065882,2146.915394266711,5
20231031,1.6518937226065882,2146.915394266711,5
20231101,1.638195091736192,356.35099494265523,5
20231102,1.638195091736192,356.35099494265523,5
20231103,1.8480588177494732,2207.9508100459207,5
20231106,1.8480588177494732,2207.9508100459207,5
20231107,1.8480588177494732,2207.9508100459207,5
20231108,1.8697679424158076,19371.789226312547,4
20231109,1.8543294915151267,17720.455626252202,4
20231110,1.8543294915151267,17720.455626252202,4
20231113,1.8543294915151267,17720.455626252202,4
20231114,1.8543294915151267,17720.455626252202,4
20231115,1.8543294915151267,17720.455626252202,4
20231116,1.8543294915151267,17720.455626252202,4
20231117,1.8543294915151267,17720.455626252202,4
20231120,1.8543294915151267,17720.455626252202,4
20231122,1.856432700768263,36410.65349952192,4
20231124,1.9297691918703574,55323.83407822685,3
20231127,1.9297691918703574,16728.4502408197,4
20231128,1.9297691918703574,16728.4502408197,4
20231129,1.9235566552365695,16231.447310116673,4
20231130,1.9235566552365695,16231.447310116673,4
20231201,1.9235566552365695,16231.447310116673,4
20231204,1.9266907597664866,35780.42431547407,4
20231205,1.9298299707803628,55172.69609433561,3
20231206,1.9298299707803628,55172.69609433561,3
20231207,1.9298299707803628,55172.69609433561,3
20231208,1.9298299707803628,55172.69609433561,3
20231211,1.9298299707803628,55172.69609433561,3
20231214,1.9298299707803628,55172.69609433561,3
20231215,1.9298299707803628,55172.69609433561,3
20231218,1.9428731835487008,53291.0872602545,3
20231219,1.9428731835487008,53291.0872602545,3
20231220,1.9428731835487008,53291.0872602545,3
20231221,1.9428731835487008,53291.0872602545,3
20231222,1.9428731835487008,53291.0872602545,3
