date,action,symbol,price,quantity,reason,predicted_return,partial_ratio,hold_days
20230427,buy,603888.SH,29.77,738.003171330121,open,14.157028198242188,,
20230427,sell,600633.SH,13.38,1093.8883614916522,short_trend_break_2x,,1.0,48.0
20230427,sell,002436.SZ,13.42,820.5071744180646,short_trend_break_2x,,1.0,18.0
20230427,sell,002555.SZ,27.9,410.39739011443623,short_trend_break_2x,,1.0,9.0
20230428,buy,002373.SZ,13.48,1831.3139192505075,open,7.970120906829834,,
20230504,buy,600280.SH,4.51,5473.638942682227,open,5.6917524337768555,,
20230504,sell,002373.SZ,13.81,915.6569596252538,take_profit,,0.5,2.0
20230505,sell,600280.SH,4.32,5473.638942682227,stop_loss,,1.0,2.0
20230508,buy,002122.SZ,4.28,5733.186335609403,open,9.918927192687988,,
20230508,sell,002777.SZ,37.99,368.2593766426031,take_profit,,0.5,5.0
20230509,sell,002373.SZ,13.84,915.6569596252538,short_trend_break_2x,,1.0,5.0
20230510,buy,600211.SH,56.0,452.5700852062254,open,13.094450950622559,,
20230510,buy,600105.SH,5.79,4377.189079714787,open,11.989954948425293,,
20230511,sell,603888.SH,35.58,369.0015856650605,take_profit,,0.5,8.0
20230511,sell,600211.SH,55.29,452.5700852062254,stop_loss,,1.0,2.0
20230512,buy,600853.SH,5.38,4790.525098744069,open,9.591836929321289,,
20230512,sell,002777.SZ,31.01,368.2593766426031,short_trend_break_2x,,1.0,9.0
20230515,buy,002555.SZ,28.51,911.1514654471383,open,13.063672065734863,,
20230515,sell,603888.SH,28.82,369.0015856650605,short_trend_break_2x,,1.0,10.0
20230515,sell,002122.SZ,4.4,2866.5931678047014,take_profit,,0.5,6.0
20230516,sell,002122.SZ,4.18,2866.5931678047014,short_trend_break_2x,,1.0,7.0
20230516,sell,600853.SH,5.09,4790.525098744069,stop_loss,,1.0,3.0
20230517,buy,601019.SH,9.93,2566.446708838605,open,12.764819145202637,,
20230517,buy,601595.SH,30.75,828.7744981712958,open,11.276480674743652,,
